Team	Instance	Solution	Cost
UOS	VSC2019_ORTEC_Hidden_25.txt	VSC2019_ORTEC_Hidden_25.txt_63196367_solution.txt	549520250
UOS	VSC2019_ORTEC_Hidden_25.txt	VSC2019_ORTEC_Hidden_25.txt_71110057_solution.txt	549505255
UOS	VSC2019_ORTEC_Hidden_25.txt	VSC2019_ORTEC_Hidden_25.txt_89578146_solution.txt	549591095
UOS	VSC2019_ORTEC_Hidden_25.txt	VSC2019_ORTEC_Hidden_25.txt_96527670_solution.txt	549520525
TCSExplorer	VSC2019_ORTEC_Hidden_01.txt	VSC2019_ORTEC_Hidden_01.txt_18319894_solution.txt	68823030
TCSExplorer	VSC2019_ORTEC_Hidden_01.txt	VSC2019_ORTEC_Hidden_01.txt_23390422_solution.txt	69113540
TCSExplorer	VSC2019_ORTEC_Hidden_01.txt	VSC2019_ORTEC_Hidden_01.txt_36197069_solution.txt	68333665
TCSExplorer	VSC2019_ORTEC_Hidden_01.txt	VSC2019_ORTEC_Hidden_01.txt_45945346_solution.txt	69005225
TCSExplorer	VSC2019_ORTEC_Hidden_01.txt	VSC2019_ORTEC_Hidden_01.txt_54500951_solution.txt	68337370
TCSExplorer	VSC2019_ORTEC_Hidden_01.txt	VSC2019_ORTEC_Hidden_01.txt_63196367_solution.txt	68420760
TCSExplorer	VSC2019_ORTEC_Hidden_01.txt	VSC2019_ORTEC_Hidden_01.txt_71110057_solution.txt	68872465
TCSExplorer	VSC2019_ORTEC_Hidden_01.txt	VSC2019_ORTEC_Hidden_01.txt_89578146_solution.txt	68067705
TCSExplorer	VSC2019_ORTEC_Hidden_01.txt	VSC2019_ORTEC_Hidden_01.txt_96527670_solution.txt	69049760
TCSExplorer	VSC2019_ORTEC_Hidden_02.txt	VSC2019_ORTEC_Hidden_02.txt_18319894_solution.txt	963376285
TCSExplorer	VSC2019_ORTEC_Hidden_02.txt	VSC2019_ORTEC_Hidden_02.txt_23390422_solution.txt	971170595
TCSExplorer	VSC2019_ORTEC_Hidden_02.txt	VSC2019_ORTEC_Hidden_02.txt_36197069_solution.txt	960358305
TCSExplorer	VSC2019_ORTEC_Hidden_02.txt	VSC2019_ORTEC_Hidden_02.txt_45945346_solution.txt	940755820
TCSExplorer	VSC2019_ORTEC_Hidden_02.txt	VSC2019_ORTEC_Hidden_02.txt_54500951_solution.txt	956682460
TCSExplorer	VSC2019_ORTEC_Hidden_02.txt	VSC2019_ORTEC_Hidden_02.txt_63196367_solution.txt	959620215
TCSExplorer	VSC2019_ORTEC_Hidden_02.txt	VSC2019_ORTEC_Hidden_02.txt_71110057_solution.txt	966755765
TCSExplorer	VSC2019_ORTEC_Hidden_02.txt	VSC2019_ORTEC_Hidden_02.txt_89578146_solution.txt	988353525
TCSExplorer	VSC2019_ORTEC_Hidden_02.txt	VSC2019_ORTEC_Hidden_02.txt_96527670_solution.txt	992725585
TCSExplorer	VSC2019_ORTEC_Hidden_03.txt	VSC2019_ORTEC_Hidden_03.txt_18319894_solution.txt	1425338635
TCSExplorer	VSC2019_ORTEC_Hidden_03.txt	VSC2019_ORTEC_Hidden_03.txt_23390422_solution.txt	1430972570
TCSExplorer	VSC2019_ORTEC_Hidden_03.txt	VSC2019_ORTEC_Hidden_03.txt_36197069_solution.txt	1429882395
TCSExplorer	VSC2019_ORTEC_Hidden_03.txt	VSC2019_ORTEC_Hidden_03.txt_45945346_solution.txt	1430745805
TCSExplorer	VSC2019_ORTEC_Hidden_03.txt	VSC2019_ORTEC_Hidden_03.txt_54500951_solution.txt	1434936665
TCSExplorer	VSC2019_ORTEC_Hidden_03.txt	VSC2019_ORTEC_Hidden_03.txt_63196367_solution.txt	1432330530
TCSExplorer	VSC2019_ORTEC_Hidden_03.txt	VSC2019_ORTEC_Hidden_03.txt_71110057_solution.txt	1418126565
TCSExplorer	VSC2019_ORTEC_Hidden_03.txt	VSC2019_ORTEC_Hidden_03.txt_89578146_solution.txt	1445842090
TCSExplorer	VSC2019_ORTEC_Hidden_03.txt	VSC2019_ORTEC_Hidden_03.txt_96527670_solution.txt	1420621760
TCSExplorer	VSC2019_ORTEC_Hidden_04.txt	VSC2019_ORTEC_Hidden_04.txt_18319894_solution.txt	5955220
TCSExplorer	VSC2019_ORTEC_Hidden_04.txt	VSC2019_ORTEC_Hidden_04.txt_23390422_solution.txt	6108945
TCSExplorer	VSC2019_ORTEC_Hidden_04.txt	VSC2019_ORTEC_Hidden_04.txt_36197069_solution.txt	6035115
TCSExplorer	VSC2019_ORTEC_Hidden_04.txt	VSC2019_ORTEC_Hidden_04.txt_45945346_solution.txt	6059985
TCSExplorer	VSC2019_ORTEC_Hidden_04.txt	VSC2019_ORTEC_Hidden_04.txt_54500951_solution.txt	5782480
TCSExplorer	VSC2019_ORTEC_Hidden_04.txt	VSC2019_ORTEC_Hidden_04.txt_63196367_solution.txt	5863945
TCSExplorer	VSC2019_ORTEC_Hidden_04.txt	VSC2019_ORTEC_Hidden_04.txt_71110057_solution.txt	5935155
TCSExplorer	VSC2019_ORTEC_Hidden_04.txt	VSC2019_ORTEC_Hidden_04.txt_89578146_solution.txt	5974765
TCSExplorer	VSC2019_ORTEC_Hidden_04.txt	VSC2019_ORTEC_Hidden_04.txt_96527670_solution.txt	6046620
TCSExplorer	VSC2019_ORTEC_Hidden_05.txt	VSC2019_ORTEC_Hidden_05.txt_18319894_solution.txt	2876932668
TCSExplorer	VSC2019_ORTEC_Hidden_05.txt	VSC2019_ORTEC_Hidden_05.txt_23390422_solution.txt	2873811043
TCSExplorer	VSC2019_ORTEC_Hidden_05.txt	VSC2019_ORTEC_Hidden_05.txt_36197069_solution.txt	2943988107
TCSExplorer	VSC2019_ORTEC_Hidden_05.txt	VSC2019_ORTEC_Hidden_05.txt_45945346_solution.txt	2914175948
TCSExplorer	VSC2019_ORTEC_Hidden_05.txt	VSC2019_ORTEC_Hidden_05.txt_54500951_solution.txt	2930004520
TCSExplorer	VSC2019_ORTEC_Hidden_05.txt	VSC2019_ORTEC_Hidden_05.txt_63196367_solution.txt	2908331517
TCSExplorer	VSC2019_ORTEC_Hidden_05.txt	VSC2019_ORTEC_Hidden_05.txt_71110057_solution.txt	2887125033
TCSExplorer	VSC2019_ORTEC_Hidden_05.txt	VSC2019_ORTEC_Hidden_05.txt_89578146_solution.txt	2896266514
TCSExplorer	VSC2019_ORTEC_Hidden_05.txt	VSC2019_ORTEC_Hidden_05.txt_96527670_solution.txt	2877012798
TCSExplorer	VSC2019_ORTEC_Hidden_06.txt	VSC2019_ORTEC_Hidden_06.txt_18319894_solution.txt	33810565
TCSExplorer	VSC2019_ORTEC_Hidden_06.txt	VSC2019_ORTEC_Hidden_06.txt_23390422_solution.txt	33730430
TCSExplorer	VSC2019_ORTEC_Hidden_06.txt	VSC2019_ORTEC_Hidden_06.txt_36197069_solution.txt	33801455
TCSExplorer	VSC2019_ORTEC_Hidden_06.txt	VSC2019_ORTEC_Hidden_06.txt_45945346_solution.txt	33788385
TCSExplorer	VSC2019_ORTEC_Hidden_06.txt	VSC2019_ORTEC_Hidden_06.txt_54500951_solution.txt	33750275
TCSExplorer	VSC2019_ORTEC_Hidden_06.txt	VSC2019_ORTEC_Hidden_06.txt_71110057_solution.txt	33830220
TCSExplorer	VSC2019_ORTEC_Hidden_06.txt	VSC2019_ORTEC_Hidden_06.txt_89578146_solution.txt	33800090
TCSExplorer	VSC2019_ORTEC_Hidden_06.txt	VSC2019_ORTEC_Hidden_06.txt_96527670_solution.txt	33879645
TCSExplorer	VSC2019_ORTEC_Hidden_07.txt	VSC2019_ORTEC_Hidden_07.txt_18319894_solution.txt	111197995
TCSExplorer	VSC2019_ORTEC_Hidden_07.txt	VSC2019_ORTEC_Hidden_07.txt_23390422_solution.txt	111788020
TCSExplorer	VSC2019_ORTEC_Hidden_07.txt	VSC2019_ORTEC_Hidden_07.txt_36197069_solution.txt	108308895
TCSExplorer	VSC2019_ORTEC_Hidden_07.txt	VSC2019_ORTEC_Hidden_07.txt_45945346_solution.txt	110778660
TCSExplorer	VSC2019_ORTEC_Hidden_07.txt	VSC2019_ORTEC_Hidden_07.txt_54500951_solution.txt	111300135
TCSExplorer	VSC2019_ORTEC_Hidden_07.txt	VSC2019_ORTEC_Hidden_07.txt_63196367_solution.txt	109979405
TCSExplorer	VSC2019_ORTEC_Hidden_07.txt	VSC2019_ORTEC_Hidden_07.txt_71110057_solution.txt	110381875
TCSExplorer	VSC2019_ORTEC_Hidden_07.txt	VSC2019_ORTEC_Hidden_07.txt_89578146_solution.txt	110954085
TCSExplorer	VSC2019_ORTEC_Hidden_07.txt	VSC2019_ORTEC_Hidden_07.txt_96527670_solution.txt	108542690
TCSExplorer	VSC2019_ORTEC_Hidden_08.txt	VSC2019_ORTEC_Hidden_08.txt_18319894_solution.txt	795805370
TCSExplorer	VSC2019_ORTEC_Hidden_08.txt	VSC2019_ORTEC_Hidden_08.txt_23390422_solution.txt	788258375
TCSExplorer	VSC2019_ORTEC_Hidden_08.txt	VSC2019_ORTEC_Hidden_08.txt_36197069_solution.txt	794231810
TCSExplorer	VSC2019_ORTEC_Hidden_08.txt	VSC2019_ORTEC_Hidden_08.txt_45945346_solution.txt	792078255
TCSExplorer	VSC2019_ORTEC_Hidden_08.txt	VSC2019_ORTEC_Hidden_08.txt_54500951_solution.txt	782302800
TCSExplorer	VSC2019_ORTEC_Hidden_08.txt	VSC2019_ORTEC_Hidden_08.txt_63196367_solution.txt	789865075
TCSExplorer	VSC2019_ORTEC_Hidden_08.txt	VSC2019_ORTEC_Hidden_08.txt_71110057_solution.txt	774608075
TCSExplorer	VSC2019_ORTEC_Hidden_08.txt	VSC2019_ORTEC_Hidden_08.txt_89578146_solution.txt	784626820
TCSExplorer	VSC2019_ORTEC_Hidden_08.txt	VSC2019_ORTEC_Hidden_08.txt_96527670_solution.txt	786934695
TCSExplorer	VSC2019_ORTEC_Hidden_09.txt	VSC2019_ORTEC_Hidden_09.txt_18319894_solution.txt	2056458131
TCSExplorer	VSC2019_ORTEC_Hidden_09.txt	VSC2019_ORTEC_Hidden_09.txt_23390422_solution.txt	2063962872
TCSExplorer	VSC2019_ORTEC_Hidden_09.txt	VSC2019_ORTEC_Hidden_09.txt_36197069_solution.txt	2055275273
TCSExplorer	VSC2019_ORTEC_Hidden_09.txt	VSC2019_ORTEC_Hidden_09.txt_45945346_solution.txt	2066593824
TCSExplorer	VSC2019_ORTEC_Hidden_09.txt	VSC2019_ORTEC_Hidden_09.txt_54500951_solution.txt	2022637339
TCSExplorer	VSC2019_ORTEC_Hidden_09.txt	VSC2019_ORTEC_Hidden_09.txt_63196367_solution.txt	2024768805
TCSExplorer	VSC2019_ORTEC_Hidden_09.txt	VSC2019_ORTEC_Hidden_09.txt_71110057_solution.txt	2009472791
TCSExplorer	VSC2019_ORTEC_Hidden_09.txt	VSC2019_ORTEC_Hidden_09.txt_89578146_solution.txt	1964621385
TCSExplorer	VSC2019_ORTEC_Hidden_09.txt	VSC2019_ORTEC_Hidden_09.txt_96527670_solution.txt	2037577932
TCSExplorer	VSC2019_ORTEC_Hidden_10.txt	VSC2019_ORTEC_Hidden_10.txt_18319894_solution.txt	35602350
TCSExplorer	VSC2019_ORTEC_Hidden_10.txt	VSC2019_ORTEC_Hidden_10.txt_23390422_solution.txt	36321290
TCSExplorer	VSC2019_ORTEC_Hidden_10.txt	VSC2019_ORTEC_Hidden_10.txt_36197069_solution.txt	36527945
TCSExplorer	VSC2019_ORTEC_Hidden_10.txt	VSC2019_ORTEC_Hidden_10.txt_45945346_solution.txt	36100080
TCSExplorer	VSC2019_ORTEC_Hidden_10.txt	VSC2019_ORTEC_Hidden_10.txt_54500951_solution.txt	35874555
TCSExplorer	VSC2019_ORTEC_Hidden_10.txt	VSC2019_ORTEC_Hidden_10.txt_63196367_solution.txt	36485645
TCSExplorer	VSC2019_ORTEC_Hidden_10.txt	VSC2019_ORTEC_Hidden_10.txt_71110057_solution.txt	37505700
TCSExplorer	VSC2019_ORTEC_Hidden_10.txt	VSC2019_ORTEC_Hidden_10.txt_89578146_solution.txt	36247875
TCSExplorer	VSC2019_ORTEC_Hidden_10.txt	VSC2019_ORTEC_Hidden_10.txt_96527670_solution.txt	36005760
TCSExplorer	VSC2019_ORTEC_Hidden_11.txt	VSC2019_ORTEC_Hidden_11.txt_18319894_solution.txt	4571417029
TCSExplorer	VSC2019_ORTEC_Hidden_11.txt	VSC2019_ORTEC_Hidden_11.txt_23390422_solution.txt	4570154876
TCSExplorer	VSC2019_ORTEC_Hidden_11.txt	VSC2019_ORTEC_Hidden_11.txt_36197069_solution.txt	4580997956
TCSExplorer	VSC2019_ORTEC_Hidden_11.txt	VSC2019_ORTEC_Hidden_11.txt_54500951_solution.txt	4593120010
TCSExplorer	VSC2019_ORTEC_Hidden_11.txt	VSC2019_ORTEC_Hidden_11.txt_63196367_solution.txt	4490010535
TCSExplorer	VSC2019_ORTEC_Hidden_11.txt	VSC2019_ORTEC_Hidden_11.txt_71110057_solution.txt	4611771619
TCSExplorer	VSC2019_ORTEC_Hidden_11.txt	VSC2019_ORTEC_Hidden_11.txt_89578146_solution.txt	4632113599
TCSExplorer	VSC2019_ORTEC_Hidden_11.txt	VSC2019_ORTEC_Hidden_11.txt_96527670_solution.txt	4539951067
TCSExplorer	VSC2019_ORTEC_Hidden_12.txt	VSC2019_ORTEC_Hidden_12.txt_18319894_solution.txt	3178436765
TCSExplorer	VSC2019_ORTEC_Hidden_12.txt	VSC2019_ORTEC_Hidden_12.txt_23390422_solution.txt	3181746250
TCSExplorer	VSC2019_ORTEC_Hidden_12.txt	VSC2019_ORTEC_Hidden_12.txt_36197069_solution.txt	3194508335
TCSExplorer	VSC2019_ORTEC_Hidden_12.txt	VSC2019_ORTEC_Hidden_12.txt_45945346_solution.txt	3176097315
TCSExplorer	VSC2019_ORTEC_Hidden_12.txt	VSC2019_ORTEC_Hidden_12.txt_54500951_solution.txt	3195631405
TCSExplorer	VSC2019_ORTEC_Hidden_12.txt	VSC2019_ORTEC_Hidden_12.txt_63196367_solution.txt	3185471480
TCSExplorer	VSC2019_ORTEC_Hidden_12.txt	VSC2019_ORTEC_Hidden_12.txt_71110057_solution.txt	3182159580
TCSExplorer	VSC2019_ORTEC_Hidden_12.txt	VSC2019_ORTEC_Hidden_12.txt_89578146_solution.txt	3179459935
TCSExplorer	VSC2019_ORTEC_Hidden_12.txt	VSC2019_ORTEC_Hidden_12.txt_96527670_solution.txt	3188017850
TCSExplorer	VSC2019_ORTEC_Hidden_13.txt	VSC2019_ORTEC_Hidden_13.txt_18319894_solution.txt	5415625645
TCSExplorer	VSC2019_ORTEC_Hidden_13.txt	VSC2019_ORTEC_Hidden_13.txt_23390422_solution.txt	5458494547
TCSExplorer	VSC2019_ORTEC_Hidden_13.txt	VSC2019_ORTEC_Hidden_13.txt_36197069_solution.txt	5378076532
TCSExplorer	VSC2019_ORTEC_Hidden_13.txt	VSC2019_ORTEC_Hidden_13.txt_45945346_solution.txt	5452743051
TCSExplorer	VSC2019_ORTEC_Hidden_13.txt	VSC2019_ORTEC_Hidden_13.txt_54500951_solution.txt	5425880449
TCSExplorer	VSC2019_ORTEC_Hidden_13.txt	VSC2019_ORTEC_Hidden_13.txt_63196367_solution.txt	5411464301
TCSExplorer	VSC2019_ORTEC_Hidden_13.txt	VSC2019_ORTEC_Hidden_13.txt_71110057_solution.txt	5429340809
TCSExplorer	VSC2019_ORTEC_Hidden_13.txt	VSC2019_ORTEC_Hidden_13.txt_89578146_solution.txt	5454444181
TCSExplorer	VSC2019_ORTEC_Hidden_13.txt	VSC2019_ORTEC_Hidden_13.txt_96527670_solution.txt	5380831214
TCSExplorer	VSC2019_ORTEC_Hidden_14.txt	VSC2019_ORTEC_Hidden_14.txt_18319894_solution.txt	1445607680
TCSExplorer	VSC2019_ORTEC_Hidden_14.txt	VSC2019_ORTEC_Hidden_14.txt_23390422_solution.txt	1424294930
TCSExplorer	VSC2019_ORTEC_Hidden_14.txt	VSC2019_ORTEC_Hidden_14.txt_36197069_solution.txt	1449899855
TCSExplorer	VSC2019_ORTEC_Hidden_14.txt	VSC2019_ORTEC_Hidden_14.txt_45945346_solution.txt	1454985610
TCSExplorer	VSC2019_ORTEC_Hidden_14.txt	VSC2019_ORTEC_Hidden_14.txt_54500951_solution.txt	1431847140
TCSExplorer	VSC2019_ORTEC_Hidden_14.txt	VSC2019_ORTEC_Hidden_14.txt_63196367_solution.txt	1446632335
TCSExplorer	VSC2019_ORTEC_Hidden_14.txt	VSC2019_ORTEC_Hidden_14.txt_71110057_solution.txt	1446267800
TCSExplorer	VSC2019_ORTEC_Hidden_14.txt	VSC2019_ORTEC_Hidden_14.txt_89578146_solution.txt	1445037235
TCSExplorer	VSC2019_ORTEC_Hidden_14.txt	VSC2019_ORTEC_Hidden_14.txt_96527670_solution.txt	1443775435
TCSExplorer	VSC2019_ORTEC_Hidden_15.txt	VSC2019_ORTEC_Hidden_15.txt_18319894_solution.txt	169041445
TCSExplorer	VSC2019_ORTEC_Hidden_15.txt	VSC2019_ORTEC_Hidden_15.txt_23390422_solution.txt	168568565
TCSExplorer	VSC2019_ORTEC_Hidden_15.txt	VSC2019_ORTEC_Hidden_15.txt_36197069_solution.txt	168868095
TCSExplorer	VSC2019_ORTEC_Hidden_15.txt	VSC2019_ORTEC_Hidden_15.txt_45945346_solution.txt	168842540
TCSExplorer	VSC2019_ORTEC_Hidden_15.txt	VSC2019_ORTEC_Hidden_15.txt_54500951_solution.txt	168673280
TCSExplorer	VSC2019_ORTEC_Hidden_15.txt	VSC2019_ORTEC_Hidden_15.txt_63196367_solution.txt	169853190
TCSExplorer	VSC2019_ORTEC_Hidden_15.txt	VSC2019_ORTEC_Hidden_15.txt_71110057_solution.txt	168773810
TCSExplorer	VSC2019_ORTEC_Hidden_15.txt	VSC2019_ORTEC_Hidden_15.txt_89578146_solution.txt	168523765
TCSExplorer	VSC2019_ORTEC_Hidden_15.txt	VSC2019_ORTEC_Hidden_15.txt_96527670_solution.txt	168859500
TCSExplorer	VSC2019_ORTEC_Hidden_16.txt	VSC2019_ORTEC_Hidden_16.txt_18319894_solution.txt	59208940
TCSExplorer	VSC2019_ORTEC_Hidden_16.txt	VSC2019_ORTEC_Hidden_16.txt_23390422_solution.txt	58750440
TCSExplorer	VSC2019_ORTEC_Hidden_16.txt	VSC2019_ORTEC_Hidden_16.txt_36197069_solution.txt	59052875
TCSExplorer	VSC2019_ORTEC_Hidden_16.txt	VSC2019_ORTEC_Hidden_16.txt_45945346_solution.txt	59302435
TCSExplorer	VSC2019_ORTEC_Hidden_16.txt	VSC2019_ORTEC_Hidden_16.txt_54500951_solution.txt	58861820
TCSExplorer	VSC2019_ORTEC_Hidden_16.txt	VSC2019_ORTEC_Hidden_16.txt_63196367_solution.txt	59835415
TCSExplorer	VSC2019_ORTEC_Hidden_16.txt	VSC2019_ORTEC_Hidden_16.txt_71110057_solution.txt	60082655
TCSExplorer	VSC2019_ORTEC_Hidden_16.txt	VSC2019_ORTEC_Hidden_16.txt_89578146_solution.txt	58764285
TCSExplorer	VSC2019_ORTEC_Hidden_16.txt	VSC2019_ORTEC_Hidden_16.txt_96527670_solution.txt	59718090
TCSExplorer	VSC2019_ORTEC_Hidden_17.txt	VSC2019_ORTEC_Hidden_17.txt_18319894_solution.txt	28205005123
TCSExplorer	VSC2019_ORTEC_Hidden_17.txt	VSC2019_ORTEC_Hidden_17.txt_23390422_solution.txt	28253696279
TCSExplorer	VSC2019_ORTEC_Hidden_17.txt	VSC2019_ORTEC_Hidden_17.txt_36197069_solution.txt	28167028151
TCSExplorer	VSC2019_ORTEC_Hidden_17.txt	VSC2019_ORTEC_Hidden_17.txt_45945346_solution.txt	28174648721
TCSExplorer	VSC2019_ORTEC_Hidden_17.txt	VSC2019_ORTEC_Hidden_17.txt_54500951_solution.txt	28243314962
TCSExplorer	VSC2019_ORTEC_Hidden_17.txt	VSC2019_ORTEC_Hidden_17.txt_63196367_solution.txt	28292498852
TCSExplorer	VSC2019_ORTEC_Hidden_17.txt	VSC2019_ORTEC_Hidden_17.txt_71110057_solution.txt	28190802089
TCSExplorer	VSC2019_ORTEC_Hidden_17.txt	VSC2019_ORTEC_Hidden_17.txt_89578146_solution.txt	28262901025
TCSExplorer	VSC2019_ORTEC_Hidden_17.txt	VSC2019_ORTEC_Hidden_17.txt_96527670_solution.txt	28324072546
TCSExplorer	VSC2019_ORTEC_Hidden_18.txt	VSC2019_ORTEC_Hidden_18.txt_18319894_solution.txt	55366275
TCSExplorer	VSC2019_ORTEC_Hidden_18.txt	VSC2019_ORTEC_Hidden_18.txt_23390422_solution.txt	55232380
TCSExplorer	VSC2019_ORTEC_Hidden_18.txt	VSC2019_ORTEC_Hidden_18.txt_36197069_solution.txt	54906655
TCSExplorer	VSC2019_ORTEC_Hidden_18.txt	VSC2019_ORTEC_Hidden_18.txt_45945346_solution.txt	55044680
TCSExplorer	VSC2019_ORTEC_Hidden_18.txt	VSC2019_ORTEC_Hidden_18.txt_54500951_solution.txt	55022160
TCSExplorer	VSC2019_ORTEC_Hidden_18.txt	VSC2019_ORTEC_Hidden_18.txt_63196367_solution.txt	55088645
TCSExplorer	VSC2019_ORTEC_Hidden_18.txt	VSC2019_ORTEC_Hidden_18.txt_71110057_solution.txt	55221060
TCSExplorer	VSC2019_ORTEC_Hidden_18.txt	VSC2019_ORTEC_Hidden_18.txt_89578146_solution.txt	55105460
TCSExplorer	VSC2019_ORTEC_Hidden_18.txt	VSC2019_ORTEC_Hidden_18.txt_96527670_solution.txt	55240960
TCSExplorer	VSC2019_ORTEC_Hidden_19.txt	VSC2019_ORTEC_Hidden_19.txt_18319894_solution.txt	4460073655
TCSExplorer	VSC2019_ORTEC_Hidden_19.txt	VSC2019_ORTEC_Hidden_19.txt_23390422_solution.txt	4479323740
TCSExplorer	VSC2019_ORTEC_Hidden_19.txt	VSC2019_ORTEC_Hidden_19.txt_36197069_solution.txt	4522573735
TCSExplorer	VSC2019_ORTEC_Hidden_19.txt	VSC2019_ORTEC_Hidden_19.txt_45945346_solution.txt	4509065200
TCSExplorer	VSC2019_ORTEC_Hidden_19.txt	VSC2019_ORTEC_Hidden_19.txt_54500951_solution.txt	4519584755
TCSExplorer	VSC2019_ORTEC_Hidden_19.txt	VSC2019_ORTEC_Hidden_19.txt_63196367_solution.txt	4466749900
TCSExplorer	VSC2019_ORTEC_Hidden_19.txt	VSC2019_ORTEC_Hidden_19.txt_71110057_solution.txt	4450385785
TCSExplorer	VSC2019_ORTEC_Hidden_19.txt	VSC2019_ORTEC_Hidden_19.txt_89578146_solution.txt	4460887725
TCSExplorer	VSC2019_ORTEC_Hidden_19.txt	VSC2019_ORTEC_Hidden_19.txt_96527670_solution.txt	4480168520
TCSExplorer	VSC2019_ORTEC_Hidden_20.txt	VSC2019_ORTEC_Hidden_20.txt_18319894_solution.txt	143176735
TCSExplorer	VSC2019_ORTEC_Hidden_20.txt	VSC2019_ORTEC_Hidden_20.txt_23390422_solution.txt	139542765
TCSExplorer	VSC2019_ORTEC_Hidden_20.txt	VSC2019_ORTEC_Hidden_20.txt_36197069_solution.txt	140715100
TCSExplorer	VSC2019_ORTEC_Hidden_20.txt	VSC2019_ORTEC_Hidden_20.txt_45945346_solution.txt	144317655
TCSExplorer	VSC2019_ORTEC_Hidden_20.txt	VSC2019_ORTEC_Hidden_20.txt_54500951_solution.txt	142781080
TCSExplorer	VSC2019_ORTEC_Hidden_20.txt	VSC2019_ORTEC_Hidden_20.txt_63196367_solution.txt	143827920
TCSExplorer	VSC2019_ORTEC_Hidden_20.txt	VSC2019_ORTEC_Hidden_20.txt_71110057_solution.txt	140535820
TCSExplorer	VSC2019_ORTEC_Hidden_20.txt	VSC2019_ORTEC_Hidden_20.txt_89578146_solution.txt	138750815
TCSExplorer	VSC2019_ORTEC_Hidden_20.txt	VSC2019_ORTEC_Hidden_20.txt_96527670_solution.txt	139761850
TCSExplorer	VSC2019_ORTEC_Hidden_21.txt	VSC2019_ORTEC_Hidden_21.txt_18319894_solution.txt	35589050
TCSExplorer	VSC2019_ORTEC_Hidden_21.txt	VSC2019_ORTEC_Hidden_21.txt_23390422_solution.txt	36275680
TCSExplorer	VSC2019_ORTEC_Hidden_21.txt	VSC2019_ORTEC_Hidden_21.txt_36197069_solution.txt	35525950
TCSExplorer	VSC2019_ORTEC_Hidden_21.txt	VSC2019_ORTEC_Hidden_21.txt_45945346_solution.txt	36450620
TCSExplorer	VSC2019_ORTEC_Hidden_21.txt	VSC2019_ORTEC_Hidden_21.txt_54500951_solution.txt	36287575
TCSExplorer	VSC2019_ORTEC_Hidden_21.txt	VSC2019_ORTEC_Hidden_21.txt_63196367_solution.txt	35835285
TCSExplorer	VSC2019_ORTEC_Hidden_21.txt	VSC2019_ORTEC_Hidden_21.txt_71110057_solution.txt	36003950
TCSExplorer	VSC2019_ORTEC_Hidden_21.txt	VSC2019_ORTEC_Hidden_21.txt_89578146_solution.txt	36132125
TCSExplorer	VSC2019_ORTEC_Hidden_21.txt	VSC2019_ORTEC_Hidden_21.txt_96527670_solution.txt	36332285
TCSExplorer	VSC2019_ORTEC_Hidden_22.txt	VSC2019_ORTEC_Hidden_22.txt_18319894_solution.txt	6999390
TCSExplorer	VSC2019_ORTEC_Hidden_22.txt	VSC2019_ORTEC_Hidden_22.txt_23390422_solution.txt	6986000
TCSExplorer	VSC2019_ORTEC_Hidden_22.txt	VSC2019_ORTEC_Hidden_22.txt_36197069_solution.txt	7021210
TCSExplorer	VSC2019_ORTEC_Hidden_22.txt	VSC2019_ORTEC_Hidden_22.txt_45945346_solution.txt	7033855
TCSExplorer	VSC2019_ORTEC_Hidden_22.txt	VSC2019_ORTEC_Hidden_22.txt_54500951_solution.txt	7026990
TCSExplorer	VSC2019_ORTEC_Hidden_22.txt	VSC2019_ORTEC_Hidden_22.txt_63196367_solution.txt	7036340
TCSExplorer	VSC2019_ORTEC_Hidden_22.txt	VSC2019_ORTEC_Hidden_22.txt_71110057_solution.txt	7018760
TCSExplorer	VSC2019_ORTEC_Hidden_22.txt	VSC2019_ORTEC_Hidden_22.txt_89578146_solution.txt	7050390
TCSExplorer	VSC2019_ORTEC_Hidden_22.txt	VSC2019_ORTEC_Hidden_22.txt_96527670_solution.txt	7008045
TCSExplorer	VSC2019_ORTEC_Hidden_23.txt	VSC2019_ORTEC_Hidden_23.txt_18319894_solution.txt	23706034470
TCSExplorer	VSC2019_ORTEC_Hidden_23.txt	VSC2019_ORTEC_Hidden_23.txt_23390422_solution.txt	23576235560
TCSExplorer	VSC2019_ORTEC_Hidden_23.txt	VSC2019_ORTEC_Hidden_23.txt_36197069_solution.txt	23617805335
TCSExplorer	VSC2019_ORTEC_Hidden_23.txt	VSC2019_ORTEC_Hidden_23.txt_45945346_solution.txt	23615993975
TCSExplorer	VSC2019_ORTEC_Hidden_23.txt	VSC2019_ORTEC_Hidden_23.txt_54500951_solution.txt	23635464995
TCSExplorer	VSC2019_ORTEC_Hidden_23.txt	VSC2019_ORTEC_Hidden_23.txt_63196367_solution.txt	23688988230
TCSExplorer	VSC2019_ORTEC_Hidden_23.txt	VSC2019_ORTEC_Hidden_23.txt_71110057_solution.txt	23575194555
TCSExplorer	VSC2019_ORTEC_Hidden_23.txt	VSC2019_ORTEC_Hidden_23.txt_89578146_solution.txt	23685209350
TCSExplorer	VSC2019_ORTEC_Hidden_23.txt	VSC2019_ORTEC_Hidden_23.txt_96527670_solution.txt	23671180090
TCSExplorer	VSC2019_ORTEC_Hidden_24.txt	VSC2019_ORTEC_Hidden_24.txt_18319894_solution.txt	33003053175
